KODE_KAB,KABUPATEN,JENJANG_PENDIDIKAN,PCT_BERAT
3401,"Kab. Kulon Progo, D.I. Yogyakarta",Jenjang Pendidikan SMK,0.6438
3277,"Kota Cimahi, Jawa Barat",Jenjang Pendidikan SMK,0.6483
3306,"Kab. Purworejo, Jawa Tengah",Jenjang Pendidikan SMK,0.659
3210,"Kab. Majalengka, Jawa Barat",Jenjang Pendidikan SMK,0.6649
1171,"Kota Banda Aceh, Aceh",Jenjang Pendidikan SMK,0.6993
9404,"Kab. Nabire, Papua",Jenjang Pendidikan SMK,0.7042
3503,"Kab. Trenggalek, Jawa Timur",Jenjang Pendidikan SMK,0.7126
1672,"Kota Prabumulih, Sumatera Selatan",Jenjang Pendidikan SMK,0.7246
3204,"Kab. Bandung, Jawa Barat",Jenjang Pendidikan SMK,0.7324
3471,"Kota Yogyakarta, D.I. Yogyakarta",Jenjang Pendidikan SMK,0.7533
1810,"Kab. Pringsewu, Lampung",Jenjang Pendidikan SMK,0.7772
7171,"Kota Manado, Sulawesi Utara",Jenjang Pendidikan SMK,0.7905
3502,"Kab. Ponorogo, Jawa Timur",Jenjang Pendidikan SMK,0.7968
3304,"Kab. Banjarnegara, Jawa Tengah",Jenjang Pendidikan SMK,0.8
3577,"Kota Madiun, Jawa Timur",Jenjang Pendidikan SMK,0.8
3175,"Kota Jakarta Utara, D.K.I. Jakarta",Jenjang Pendidikan SMK,0.8114
3308,"Kab. Magelang, Jawa Tengah",Jenjang Pendidikan SMK,0.8117
6371,"Kota Banjarmasin, Kalimantan Selatan",Jenjang Pendidikan SMK,0.8242
3508,"Kab. Lumajang, Jawa Timur",Jenjang Pendidikan SMK,0.8386
3322,"Kab. Semarang, Jawa Tengah",Jenjang Pendidikan SMK,0.8418
3372,"Kota Surakarta, Jawa Tengah",Jenjang Pendidikan SMK,0.8589
7504,"Kab. Bone Bolango, Gorontalo",Jenjang Pendidikan SMK,0.8621
1213,"Kab. Langkat, Sumatera Utara",Jenjang Pendidikan SMK,0.8772
5301,"Kab. Sumba Barat, Nusa Tenggara Timur",Jenjang Pendidikan SMK,0.9091
6571,"Kota Tarakan, Kalimantan Utara",Jenjang Pendidikan SMK,0.9174
3519,"Kab. Madiun, Jawa Timur",Jenjang Pendidikan SMK,0.9281
