KODE_KAB,KABUPATEN,JENJANG_PENDIDIKAN,PCT_BERAT
6108,"Kab. Kapuas Hulu, Kalimantan Barat",Jenjang Pendidikan SMP,7.8394
6109,"Kab. Sekadau, Kalimantan Barat",Jenjang Pendidikan SMP,9.6104
6110,"Kab. Melawi, Kalimantan Barat",Jenjang Pendidikan SMP,22.103
6111,"Kab. Kayong Utara, Kalimantan Barat",Jenjang Pendidikan SMP,1.6461
6112,"Kab. Kuburaya, Kalimantan Barat",Jenjang Pendidikan SMP,18.1265
6171,"Kota Pontianak, Kalimantan Barat",Jenjang Pendidikan SMP,9.358
6172,"Kota Singkawang, Kalimantan Barat",Jenjang Pendidikan SMP,9.7436
6201,"Kab. Kotawaringin Barat, Kalimantan Tengah",Jenjang Pendidikan SMP,5.9497
6202,"Kab. Kotawaringin Timur, Kalimantan Tengah",Jenjang Pendidikan SMP,12.098
6203,"Kab. Kapuas, Kalimantan Tengah",Jenjang Pendidikan SMP,14.7335
6204,"Kab. Barito Selatan, Kalimantan Tengah",Jenjang Pendidikan SMP,8.1505
6205,"Kab. Barito Utara, Kalimantan Tengah",Jenjang Pendidikan SMP,12.3188
6206,"Kab. Sukamara, Kalimantan Tengah",Jenjang Pendidikan SMP,12.6316
6207,"Kab. Lamandau, Kalimantan Tengah",Jenjang Pendidikan SMP,4.3689
6208,"Kab. Seruyan, Kalimantan Tengah",Jenjang Pendidikan SMP,2.6706
6209,"Kab. Katingan, Kalimantan Tengah",Jenjang Pendidikan SMP,4.3373
6210,"Kab. Pulang Pisau, Kalimantan Tengah",Jenjang Pendidikan SMP,8.2143
6211,"Kab. Gunung Mas, Kalimantan Tengah",Jenjang Pendidikan SMP,12.5767
6212,"Kab. Barito Timur, Kalimantan Tengah",Jenjang Pendidikan SMP,5.1887
6213,"Kab. Murung Raya, Kalimantan Tengah",Jenjang Pendidikan SMP,11.7021
6271,"Kota Palangka Raya, Kalimantan Tengah",Jenjang Pendidikan SMP,6.5375
6301,"Kab. Tanah Laut, Kalimantan Selatan",Jenjang Pendidikan SMP,4.8193
6302,"Kab. Kota Baru, Kalimantan Selatan",Jenjang Pendidikan SMP,6.639
6303,"Kota Banjar, Jawa Barat",Jenjang Pendidikan SMP,9.6516
6304,"Kab. Barito Kuala, Kalimantan Selatan",Jenjang Pendidikan SMP,3.7209
6305,"Kab. Tapin, Kalimantan Selatan",Jenjang Pendidikan SMP,3.8647
6306,"Kab. Hulu Sungai Selatan, Kalimantan Selatan",Jenjang Pendidikan SMP,5.8333
6307,"Kab. Hulu Sungai Tengah, Kalimantan Selatan",Jenjang Pendidikan SMP,6.4189
6308,"Kab. Hulu Sungai Utara, Kalimantan Selatan",Jenjang Pendidikan SMP,0.495
6309,"Kab. Tabalong, Kalimantan Selatan",Jenjang Pendidikan SMP,5.8667
6310,"Kab. Tanah Bumbu, Kalimantan Selatan",Jenjang Pendidikan SMP,8.3521
6311,"Kab. Balangan, Kalimantan Selatan",Jenjang Pendidikan SMP,2.5974
6371,"Kota Banjarmasin, Kalimantan Selatan",Jenjang Pendidikan SMP,3.7757
6372,"Kota Banjarbaru, Kalimantan Selatan",Jenjang Pendidikan SMP,0.6098
6401,"Kab. Paser, Kalimantan Timur",Jenjang Pendidikan SMP,3.8217
6402,"Kab. Kutai Barat, Kalimantan Timur",Jenjang Pendidikan SMP,2.0588
6403,"Kab. Kutai Kartanegara, Kalimantan Timur",Jenjang Pendidikan SMP,5.7493
6404,"Kab. Kutai Timur, Kalimantan Timur",Jenjang Pendidikan SMP,3.4109
6405,"Kab. Berau, Kalimantan Timur",Jenjang Pendidikan SMP,0.4854
6409,"Kab. Penajam Paser Utara, Kalimantan Timur",Jenjang Pendidikan SMP,0
6411,"Kab. Mahakam Ulu, Kalimantan Timur",Jenjang Pendidikan SMP,13.5135
6471,"Kota Balikpapan, Kalimantan Timur",Jenjang Pendidikan SMP,2.0619
6472,"Kota Samarinda, Kalimantan Timur",Jenjang Pendidikan SMP,5.8659
6474,"Kota Bontang, Kalimantan Timur",Jenjang Pendidikan SMP,3.6304
6501,"Kab. Malinau, Kalimantan Utara",Jenjang Pendidikan SMP,5.8824
6502,"Kab. Bulungan, Kalimantan Utara",Jenjang Pendidikan SMP,14.1844
6503,"Kab. Tana Tidung, Kalimantan Utara",Jenjang Pendidikan SMP,0
6504,"Kab. Nunukan, Kalimantan Utara",Jenjang Pendidikan SMP,4.3624
6571,"Kota Tarakan, Kalimantan Utara",Jenjang Pendidikan SMP,0.6993
7101,"Kab. Bolaang Mongondow, Sulawesi Utara",Jenjang Pendidikan SMP,15.5452
7102,"Kab. Minahasa, Sulawesi Utara",Jenjang Pendidikan SMP,15.859
7103,"Kab. Kep. Sangihe, Sulawesi Utara",Jenjang Pendidikan SMP,16.7722
7104,"Kab. Kepulauan Talaud, Sulawesi Utara",Jenjang Pendidikan SMP,14.4531
7105,"Kab. Minahasa Selatan, Sulawesi Utara",Jenjang Pendidikan SMP,13
7106,"Kab. Minahasa Utara, Sulawesi Utara",Jenjang Pendidikan SMP,13.3501
7107,"Kab. Bolaang Mongondow Utara, Sulawesi Utara",Jenjang Pendidikan SMP,4.9689
7108,"Kab. Kepulauan Sitaro, Sulawesi Utara",Jenjang Pendidikan SMP,15.2866
7109,"Kab. Minahasa Tenggara, Sulawesi Utara",Jenjang Pendidikan SMP,7.5472
7110,"Kab. Bolaang Mongondow Selatan, Sulawesi Utara",Jenjang Pendidikan SMP,9.375
7111,"Kab. Bolaang Mongondow Timur, Sulawesi Utara",Jenjang Pendidikan SMP,19.0083
7171,"Kota Manado, Sulawesi Utara",Jenjang Pendidikan SMP,2.7851
7172,"Kota Bitung, Sulawesi Utara",Jenjang Pendidikan SMP,7.3171
7173,"Kota Tomohon, Sulawesi Utara",Jenjang Pendidikan SMP,5.4795
7174,"Kota Kotamobagu, Sulawesi Utara",Jenjang Pendidikan SMP,14.0351
7201,"Kab. Banggai Kepulauan, Sulawesi Tengah",Jenjang Pendidikan SMP,9.6463
7202,"Kab. Banggai, Sulawesi Tengah",Jenjang Pendidikan SMP,12.031
7203,"Kab. Morowali, Sulawesi Tengah",Jenjang Pendidikan SMP,18.0672
7204,"Kab. Poso, Sulawesi Tengah",Jenjang Pendidikan SMP,8.7041
7205,"Kab. Donggala, Sulawesi Tengah",Jenjang Pendidikan SMP,5.719
7206,"Kab. Tolitoli, Sulawesi Tengah",Jenjang Pendidikan SMP,12.2396
7207,"Kab. Buol, Sulawesi Tengah",Jenjang Pendidikan SMP,20.1133
7208,"Kab. Parigi Moutong, Sulawesi Tengah",Jenjang Pendidikan SMP,15.5689
7209,"Kab. Tojo Una-Una, Sulawesi Tengah",Jenjang Pendidikan SMP,10.9589
7210,"Kab. Sigi, Sulawesi Tengah",Jenjang Pendidikan SMP,5.5684
7211,"Kab. Banggai Laut, Sulawesi Tengah",Jenjang Pendidikan SMP,28.7356
7212,"Kab. Morowali Utara, Sulawesi Tengah",Jenjang Pendidikan SMP,14.3396
7271,"Kota Palu, Sulawesi Tengah",Jenjang Pendidikan SMP,12.5
7301,"Kab. Kepulauan Selayar, Sulawesi Selatan",Jenjang Pendidikan SMP,10.0946
7302,"Kab. Bulukumba, Sulawesi Selatan",Jenjang Pendidikan SMP,10.5951
7303,"Kab. Bantaeng, Sulawesi Selatan",Jenjang Pendidikan SMP,20.2532
7304,"Kab. Jeneponto, Sulawesi Selatan",Jenjang Pendidikan SMP,17.474
7305,"Kab. Takalar, Sulawesi Selatan",Jenjang Pendidikan SMP,9.9792
7306,"Kab. Gowa, Sulawesi Selatan",Jenjang Pendidikan SMP,13.4392
7307,"Kab. Sinjai, Sulawesi Selatan",Jenjang Pendidikan SMP,11.9369
7308,"Kab. Maros, Sulawesi Selatan",Jenjang Pendidikan SMP,3.4247
7309,"Kab. Pangkajene Kepulauan, Sulawesi Selatan",Jenjang Pendidikan SMP,4.4872
7310,"Kab. Barru, Sulawesi Selatan",Jenjang Pendidikan SMP,7.9545
7311,"Kab. Bone, Sulawesi Selatan",Jenjang Pendidikan SMP,5.2723
7312,"Kab. Soppeng, Sulawesi Selatan",Jenjang Pendidikan SMP,8.2192
7313,"Kab. Wajo, Sulawesi Selatan",Jenjang Pendidikan SMP,6.9324
7314,"Kab. Sidenreng Rappang, Sulawesi Selatan",Jenjang Pendidikan SMP,39.959
7315,"Kab. Pinrang, Sulawesi Selatan",Jenjang Pendidikan SMP,4
7316,"Kab. Enrekang, Sulawesi Selatan",Jenjang Pendidikan SMP,18.5804
7317,"Kab. Luwu, Sulawesi Selatan",Jenjang Pendidikan SMP,10.1987
7318,"Kab. Tana Toraja, Sulawesi Selatan",Jenjang Pendidikan SMP,10.4265
7322,"Kab. Luwu Utara, Sulawesi Selatan",Jenjang Pendidikan SMP,7.402
7325,"Kab. Luwu Timur, Sulawesi Selatan",Jenjang Pendidikan SMP,5.0302
7326,"Kab. Toraja Utara, Sulawesi Selatan",Jenjang Pendidikan SMP,14.9691
7371,"Kota Makassar, Sulawesi Selatan",Jenjang Pendidikan SMP,2.0067
7372,"Kota Parepare, Sulawesi Selatan",Jenjang Pendidikan SMP,11.8881
7373,"Kota Palopo, Sulawesi Selatan",Jenjang Pendidikan SMP,3.1646
7401,"Kab. Buton, Sulawesi Tenggara",Jenjang Pendidikan SMP,18.2099
7402,"Kab. Muna, Sulawesi Tenggara",Jenjang Pendidikan SMP,15.9011
7403,"Kab. Konawe, Sulawesi Tenggara",Jenjang Pendidikan SMP,17.1429
7404,"Kab. Kolaka, Sulawesi Tenggara",Jenjang Pendidikan SMP,10.0939
7405,"Kab. Konawe Selatan, Sulawesi Tenggara",Jenjang Pendidikan SMP,15.9609
7406,"Kab. Bombana, Sulawesi Tenggara",Jenjang Pendidikan SMP,10.5769
7407,"Kab. Wakatobi, Sulawesi Tenggara",Jenjang Pendidikan SMP,9.8592
7408,"Kab. Kolaka Utara, Sulawesi Tenggara",Jenjang Pendidikan SMP,6.746
7409,"Kab. Buton Utara, Sulawesi Tenggara",Jenjang Pendidikan SMP,4.6083
7410,"Kab. Konawe Utara, Sulawesi Tenggara",Jenjang Pendidikan SMP,8.7179
7411,"Kab. Kolaka Timur, Sulawesi Tenggara",Jenjang Pendidikan SMP,9.9237
7412,"Kab. Konawe Kepulauan, Sulawesi Tenggara",Jenjang Pendidikan SMP,11.2245
7413,"Kab. Muna Barat, Sulawesi Tenggara",Jenjang Pendidikan SMP,31.7308
7414,"Kab. Buton Tengah, Sulawesi Tenggara",Jenjang Pendidikan SMP,19.2157
7415,"Kab. Buton Selatan, Sulawesi Tenggara",Jenjang Pendidikan SMP,22.4576
7471,"Kota Kendari, Sulawesi Tenggara",Jenjang Pendidikan SMP,10.9162
7472,"Kota Baubau, Sulawesi Tenggara",Jenjang Pendidikan SMP,23.4987
7501,"Kab. Boalemo, Gorontalo",Jenjang Pendidikan SMP,9.3248
7502,"Kab. Gorontalo, Gorontalo",Jenjang Pendidikan SMP,10.39435
7503,"Kab. Pohuwato, Gorontalo",Jenjang Pendidikan SMP,5.4054
7504,"Kab. Bone Bolango, Gorontalo",Jenjang Pendidikan SMP,4.5113
7505,"Kab. Gorontalo Utara, Gorontalo",Jenjang Pendidikan SMP,2.3529
7601,"Kab. Majene, Sulawesi Barat",Jenjang Pendidikan SMP,34.3949
7602,"Kab. Polewali Mandar, Sulawesi Barat",Jenjang Pendidikan SMP,6.7771
7603,"Kab. Mamasa, Sulawesi Barat",Jenjang Pendidikan SMP,29.3204
7604,"Kab. Mamuju, Sulawesi Barat",Jenjang Pendidikan SMP,9.3617
7605,"Kab. Mamuju Utara, Sulawesi Barat",Jenjang Pendidikan SMP,9.9398
7606,"Kab. Mamuju Tengah, Sulawesi Barat",Jenjang Pendidikan SMP,19.0909
8101,"Kab. Maluku Tenggara Barat, Maluku",Jenjang Pendidikan SMP,19.7297
8102,"Kab. Maluku Tenggara, Maluku",Jenjang Pendidikan SMP,7.0588
8103,"Kab. Maluku Tengah, Maluku",Jenjang Pendidikan SMP,9.4737
8104,"Kab. Buru, Maluku",Jenjang Pendidikan SMP,14.2857
8105,"Kab. Kepulauan Aru, Maluku",Jenjang Pendidikan SMP,4.7826
8106,"Kab. Seram Bagian Barat, Maluku",Jenjang Pendidikan SMP,14.5749
8107,"Kab. Seram Bagian Timur, Maluku",Jenjang Pendidikan SMP,27.8195
8108,"Kab. Maluku Barat Daya, Maluku",Jenjang Pendidikan SMP,15.102
8109,"Kab. Buru Selatan, Maluku",Jenjang Pendidikan SMP,27.551
8171,"Kota Ambon, Maluku",Jenjang Pendidikan SMP,11.3173
8172,"Kota Tual, Maluku",Jenjang Pendidikan SMP,8.8757
8201,"Kab. Halmahera Barat, Maluku Utara",Jenjang Pendidikan SMP,13.1148
8202,"Kab. Halmahera Tengah, Maluku Utara",Jenjang Pendidikan SMP,10.1449
8203,"Kab. Kepulauan Sula, Maluku Utara",Jenjang Pendidikan SMP,17.2
8204,"Kab. Halmahera Selatan, Maluku Utara",Jenjang Pendidikan SMP,25.6842
8205,"Kab. halmahera Utara, Maluku Utara",Jenjang Pendidikan SMP,11.7647
8206,"Kab. Halmahera Timur, Maluku Utara",Jenjang Pendidikan SMP,15.1515
8207,"Kab. Kepulauan Morotai, Maluku Utara",Jenjang Pendidikan SMP,13.1148
8208,"Kab. Pulau Taliabu, Maluku Utara",Jenjang Pendidikan SMP,39.8693
8271,"Kota Ternate, Maluku Utara",Jenjang Pendidikan SMP,6.6456
8272,"Kota Tidore Kepulauan, Maluku Utara",Jenjang Pendidikan SMP,17.1004
9101,"Kab. Fak-Fak, Papua Barat",Jenjang Pendidikan SMP,5.848
9102,"Kab. Kaimana, Papua Barat",Jenjang Pendidikan SMP,12.2137
9103,"Kab. Teluk Wondama, Papua Barat",Jenjang Pendidikan SMP,7.0588
9104,"Kab. Teluk Bintuni, Papua Barat",Jenjang Pendidikan SMP,6.6667
9105,"Kab. Manokwari, Papua Barat",Jenjang Pendidikan SMP,4.6053
9106,"Kab. Sorong Selatan, Papua Barat",Jenjang Pendidikan SMP,4.065
9107,"Kab. Sorong, Papua Barat",Jenjang Pendidikan SMP,14.5923
9108,"Kab. Raja Ampat, Papua Barat",Jenjang Pendidikan SMP,15
9109,"Kab. Tambrauw, Papua Barat",Jenjang Pendidikan SMP,8.9552
9110,"Kab. Maybrat, Papua Barat",Jenjang Pendidikan SMP,0
9111,"Kab. Manokwari Selatan, Papua Barat",Jenjang Pendidikan SMP,0
9112,"Kab. Pegunungan Arfak, Papua Barat",Jenjang Pendidikan SMP,44.186
9171,"Kota Sorong, Papua Barat",Jenjang Pendidikan SMP,10.303
9401,"Kab. Merauke, Papua",Jenjang Pendidikan SMP,10.5012
9402,"Kab. Jaya Wijaya, Papua",Jenjang Pendidikan SMP,8.4071
9403,"Kota Jayapura, Papua",Jenjang Pendidikan SMP,6.805
9404,"Kab. Nabire, Papua",Jenjang Pendidikan SMP,3.3333
9408,"Kab. Kepulauan Yapen, Papua",Jenjang Pendidikan SMP,22.0183
9409,"Kab. Biak Numfor, Papua",Jenjang Pendidikan SMP,10.5105
9410,"Kab. Paniai, Papua",Jenjang Pendidikan SMP,33.0827
9411,"Kab. Puncak Jaya, Papua",Jenjang Pendidikan SMP,10.5263
9412,"Kab. Mimika, Papua",Jenjang Pendidikan SMP,2.8424
9413,"Kab. Boven Digoel, Papua",Jenjang Pendidikan SMP,0
9414,"Kab. Mappi, Papua",Jenjang Pendidikan SMP,21.8182
9415,"Kab. Asmat, Papua",Jenjang Pendidikan SMP,15.0943
9416,"Kab. Yahukimo, Papua",Jenjang Pendidikan SMP,3.8462
9417,"Kab. Pegunungan Bintang, Papua",Jenjang Pendidikan SMP,12.2222
9418,"Kab. Tolikara, Papua",Jenjang Pendidikan SMP,1.7699
9419,"Kab. Sarmi, Papua",Jenjang Pendidikan SMP,9.4118
9420,"Kab. Keerom, Papua",Jenjang Pendidikan SMP,0.8929
9426,"Kab. Waropen, Papua",Jenjang Pendidikan SMP,10.1266
9427,"Kab. Supiori, Papua",Jenjang Pendidikan SMP,1.5385
9428,"Kab. Memberamo Raya, Papua",Jenjang Pendidikan SMP,22
9429,"Kab. Nduga, Papua",Jenjang Pendidikan SMP,9.6774
9430,"Kab. Lanny Jaya, Papua",Jenjang Pendidikan SMP,31.6239
9431,"Kab. Membramo Tengah, Papua",Jenjang Pendidikan SMP,3.3333
9432,"Kab. Yalimo, Papua",Jenjang Pendidikan SMP,11.4286
9433,"kab. Puncak, Papua",Jenjang Pendidikan SMP,12.1212
9434,"Kab. Dogiyai, Papua",Jenjang Pendidikan SMP,37.5
9435,"Kab. Intan Jaya, Papua",Jenjang Pendidikan SMP,13.7931
9436,"Kab. Deiyai, Papua",Jenjang Pendidikan SMP,0
