KODE_KAB,KABUPATEN,JENJANG_PENDIDIKAN,PCT_BERAT
1206,"Kab. Toba Samosir, Sumatera Utara",Jenjang Pendidikan SLB,0
5106,"Kab. Bangli, Bali",Jenjang Pendidikan SLB,0
6404,"Kab. Kutai Timur, Kalimantan Timur",Jenjang Pendidikan SLB,0
5371,"Kota Kupang, Nusa Tenggara Timur",Jenjang Pendidikan SLB,0
1308,"Kab. Lima Puluh Koto, Sumatera Barat",Jenjang Pendidikan SLB,0
1701,"Kab. Bengkulu Selatan, Bengkulu",Jenjang Pendidikan SLB,0
3571,"Kota Kediri, Jawa Timur",Jenjang Pendidikan SLB,0
7605,"Kab. Mamuju Utara, Sulawesi Barat",Jenjang Pendidikan SLB,0
1601,"Kab. Ogan Komering Ulu, Sumatera Selatan",Jenjang Pendidikan SLB,0
7505,"Kab. Gorontalo Utara, Gorontalo",Jenjang Pendidikan SLB,0
3311,"Kab. Sukoharjo, Jawa Tengah",Jenjang Pendidikan SLB,0
6301,"Kab. Tanah Laut, Kalimantan Selatan",Jenjang Pendidikan SLB,0
5207,"Kab. Sumbawa Barat, Nusa Tenggara Barat",Jenjang Pendidikan SLB,0
1273,"Kota Pematangsiantar, Sumatera Utara",Jenjang Pendidikan SLB,0
5105,"Kab. Klungkung, Bali",Jenjang Pendidikan SLB,0
3520,"Kab. Magetan, Jawa Timur",Jenjang Pendidikan SLB,0
9403,"Kota Jayapura, Papua",Jenjang Pendidikan SLB,0
1707,"Kab. Lebong, Bengkulu",Jenjang Pendidikan SLB,0
3578,"Kota Surabaya, Jawa Timur",Jenjang Pendidikan SLB,0
8106,"Kab. Seram Bagian Barat, Maluku",Jenjang Pendidikan SLB,0
7302,"Kab. Bulukumba, Sulawesi Selatan",Jenjang Pendidikan SLB,0
7207,"Kab. Buol, Sulawesi Tengah",Jenjang Pendidikan SLB,0
1671,"Kota Palembang, Sumatera Selatan",Jenjang Pendidikan SLB,0
1114,"Kab. Aceh Tamiang, Aceh",Jenjang Pendidikan SLB,0
1502,"Kab. Merangin, Jambi",Jenjang Pendidikan SLB,0
3371,"Kota Magelang, Jawa Tengah",Jenjang Pendidikan SLB,0
6205,"Kab. Barito Utara, Kalimantan Tengah",Jenjang Pendidikan SLB,0
5311,"Kab. Ende, Nusa Tenggara Timur",Jenjang Pendidikan SLB,0
7103,"Kab. Kep. Sangihe, Sulawesi Utara",Jenjang Pendidikan SLB,0
1905,"Kab. Bangka Selatan, Bangka Belitung",Jenjang Pendidikan SLB,0
3501,"Kab. Pacitan, Jawa Timur",Jenjang Pendidikan SLB,0
2102,"Kab. Bintan, Kepulauan Riau",Jenjang Pendidikan SLB,0
1406,"Kab. Kampar, Riau",Jenjang Pendidikan SLB,0
1371,"Kota Padang, Sumatera Barat",Jenjang Pendidikan SLB,0
3305,"Kab. Kebumen, Jawa Tengah",Jenjang Pendidikan SLB,0
6112,"Kab. Kuburaya, Kalimantan Barat",Jenjang Pendidikan SLB,0
7317,"Kab. Luwu, Sulawesi Selatan",Jenjang Pendidikan SLB,0
7204,"Kab. Poso, Sulawesi Tengah",Jenjang Pendidikan SLB,0
1211,"Kab. Karo, Sumatera Utara",Jenjang Pendidikan SLB,0
1117,"Kab. Bener Meriah, Aceh",Jenjang Pendidikan SLB,0
1508,"Kab. Tebo, Jambi",Jenjang Pendidikan SLB,0
3376,"Kota Tegal, Jawa Tengah",Jenjang Pendidikan SLB,0
6207,"Kab. Lamandau, Kalimantan Tengah",Jenjang Pendidikan SLB,0
3602,"Kab. Lebak, Banten",Jenjang Pendidikan SLB,0
1407,"Kab. Rokan Hulu, Riau",Jenjang Pendidikan SLB,0
1372,"Kota Solok, Sumatera Barat",Jenjang Pendidikan SLB,0
3318,"Kab. Pati, Jawa Tengah",Jenjang Pendidikan SLB,0
6109,"Kab. Sekadau, Kalimantan Barat",Jenjang Pendidikan SLB,0
8272,"Kota Tidore Kepulauan, Maluku Utara",Jenjang Pendidikan SLB,0
7315,"Kab. Pinrang, Sulawesi Selatan",Jenjang Pendidikan SLB,0
1218,"Kab. Serdang Bedagai, Sumatera Utara",Jenjang Pendidikan SLB,0
6405,"Kab. Berau, Kalimantan Timur",Jenjang Pendidikan SLB,0
5316,"Kab. Sumba Tengah, Nusa Tenggara Timur",Jenjang Pendidikan SLB,0
3673,"Kota Serang, Banten",Jenjang Pendidikan SLB,0
3272,"Kota Sukabumi, Jawa Barat",Jenjang Pendidikan SLB,0
3504,"Kab. Tulungagung, Jawa Timur",Jenjang Pendidikan SLB,0
1808,"Kab. Tulang Bawang, Lampung",Jenjang Pendidikan SLB,0
7603,"Kab. Mamasa, Sulawesi Barat",Jenjang Pendidikan SLB,0
3317,"Kab. Rembang, Jawa Tengah",Jenjang Pendidikan SLB,0
6306,"Kab. Hulu Sungai Selatan, Kalimantan Selatan",Jenjang Pendidikan SLB,0
5203,"Kab. Lombok Timur, Nusa Tenggara Barat",Jenjang Pendidikan SLB,0
7405,"Kab. Konawe Selatan, Sulawesi Tenggara",Jenjang Pendidikan SLB,0
1278,"Kota Gunungsitoli, Sumatera Utara",Jenjang Pendidikan SLB,0
5104,"Kab. Gianyar, Bali",Jenjang Pendidikan SLB,0
6409,"Kab. Penajam Paser Utara, Kalimantan Timur",Jenjang Pendidikan SLB,0
9408,"Kab. Kepulauan Yapen, Papua",Jenjang Pendidikan SLB,0
6302,"Kab. Kota Baru, Kalimantan Selatan",Jenjang Pendidikan SLB,NULL
7108,"Kab. Kepulauan Sitaro, Sulawesi Utara",Jenjang Pendidikan SLB,NULL
5317,"Kab. Sumba Barat Daya, Nusa Tenggara Timur",Jenjang Pendidikan SLB,NULL
9428,"Kab. Memberamo Raya, Papua",Jenjang Pendidikan SLB,NULL
1107,"Kab. Aceh Barat, Aceh",Jenjang Pendidikan SLB,NULL
9105,"Kab. Manokwari, Papua Barat",Jenjang Pendidikan SLB,NULL
2105,"Kab. Kepulauan Anambas, Kepulauan Riau",Jenjang Pendidikan SLB,NULL
1215,"Kab. Humbang Hasudutan, Sumatera Utara",Jenjang Pendidikan SLB,NULL
9434,"Kab. Dogiyai, Papua",Jenjang Pendidikan SLB,NULL
1102,"Kab. Aceh Singkil, Aceh",Jenjang Pendidikan SLB,NULL
9109,"Kab. Tambrauw, Papua Barat",Jenjang Pendidikan SLB,NULL
1809,"Kab. Pesawaran, Lampung",Jenjang Pendidikan SLB,NULL
1225,"Kab. Nias Barat, Sumatera Utara",Jenjang Pendidikan SLB,NULL
8207,"Kab. Kepulauan Morotai, Maluku Utara",Jenjang Pendidikan SLB,NULL
9401,"Kab. Merauke, Papua",Jenjang Pendidikan SLB,NULL
3510,"Kab. Banyuwangi, Jawa Timur",Jenjang Pendidikan SLB,NULL
1175,"Kota Subulussalam, Aceh",Jenjang Pendidikan SLB,NULL
7401,"Kab. Buton, Sulawesi Tenggara",Jenjang Pendidikan SLB,NULL
8108,"Kab. Maluku Barat Daya, Maluku",Jenjang Pendidikan SLB,NULL
1209,"Kab. Simalungun, Sumatera Utara",Jenjang Pendidikan SLB,NULL
9419,"Kab. Sarmi, Papua",Jenjang Pendidikan SLB,NULL
1301,"Kab. Kepulauan Mentawai, Sumatera Barat",Jenjang Pendidikan SLB,NULL
6107,"Kab. Sintang, Kalimantan Barat",Jenjang Pendidikan SLB,NULL
7110,"Kab. Bolaang Mongondow Selatan, Sulawesi Utara",Jenjang Pendidikan SLB,NULL
5321,"Kab. Malaka, Nusa Tenggara Timur",Jenjang Pendidikan SLB,NULL
9429,"Kab. Nduga, Papua",Jenjang Pendidikan SLB,NULL
9432,"Kab. Yalimo, Papua",Jenjang Pendidikan SLB,NULL
6201,"Kab. Kotawaringin Barat, Kalimantan Tengah",Jenjang Pendidikan SLB,NULL
1613,"Kab. Musi Rawas Utara, Sumatera Selatan",Jenjang Pendidikan SLB,NULL
9415,"Kab. Asmat, Papua",Jenjang Pendidikan SLB,NULL
1501,"Kab. Kerinci, Jambi",Jenjang Pendidikan SLB,NULL
1108,"Kab. Aceh Besar, Aceh",Jenjang Pendidikan SLB,NULL
9110,"Kab. Maybrat, Papua Barat",Jenjang Pendidikan SLB,NULL
2103,"Kab. Natuna, Kepulauan Riau",Jenjang Pendidikan SLB,NULL
1222,"Kab. Labuhan Batu Selatan, Sumatera Utara",Jenjang Pendidikan SLB,NULL
9420,"Kab. Keerom, Papua",Jenjang Pendidikan SLB,NULL
1101,"Kab. Simeulue, Aceh",Jenjang Pendidikan SLB,NULL
9103,"Kab. Teluk Wondama, Papua Barat",Jenjang Pendidikan SLB,NULL
1373,"Kota Sawah Lunto, Sumatera Barat",Jenjang Pendidikan SLB,NULL
1812,"Kab. Tulang Bawang Barat, Lampung",Jenjang Pendidikan SLB,NULL
1224,"Kab. Nias Utara, Sumatera Utara",Jenjang Pendidikan SLB,NULL
9417,"Kab. Pegunungan Bintang, Papua",Jenjang Pendidikan SLB,NULL
3512,"Kab. Situbondo, Jawa Timur",Jenjang Pendidikan SLB,NULL
7414,"Kab. Buton Tengah, Sulawesi Tenggara",Jenjang Pendidikan SLB,NULL
8172,"Kota Tual, Maluku",Jenjang Pendidikan SLB,NULL
1271,"Kota Sibolga, Sumatera Utara",Jenjang Pendidikan SLB,NULL
9418,"Kab. Tolikara, Papua",Jenjang Pendidikan SLB,NULL
6308,"Kab. Hulu Sungai Utara, Kalimantan Selatan",Jenjang Pendidikan SLB,NULL
7107,"Kab. Bolaang Mongondow Utara, Sulawesi Utara",Jenjang Pendidikan SLB,NULL
5320,"Kab. Sabu Raijua, Nusa Tenggara Timur",Jenjang Pendidikan SLB,NULL
9435,"Kab. Intan Jaya, Papua",Jenjang Pendidikan SLB,NULL
9102,"Kab. Kaimana, Papua Barat",Jenjang Pendidikan SLB,NULL
6411,"Kab. Mahakam Ulu, Kalimantan Timur",Jenjang Pendidikan SLB,NULL
1210,"Kab. Dairi, Sumatera Utara",Jenjang Pendidikan SLB,NULL
9436,"Kab. Deiyai, Papua",Jenjang Pendidikan SLB,NULL
1103,"Kab. Aceh Selatan, Aceh",Jenjang Pendidikan SLB,NULL
9106,"Kab. Sorong Selatan, Papua Barat",Jenjang Pendidikan SLB,NULL
1811,"Kab. Mesuji, Lampung",Jenjang Pendidikan SLB,NULL
1201,"Kab. Nias, Sumatera Utara",Jenjang Pendidikan SLB,NULL
9414,"Kab. Mappi, Papua",Jenjang Pendidikan SLB,NULL
3526,"Kab. Bangkalan, Jawa Timur",Jenjang Pendidikan SLB,NULL
1172,"Kota Sabang, Aceh",Jenjang Pendidikan SLB,NULL
7211,"Kab. Banggai Laut, Sulawesi Tengah",Jenjang Pendidikan SLB,NULL
8105,"Kab. Kepulauan Aru, Maluku",Jenjang Pendidikan SLB,NULL
1217,"Kab. Samosir, Sumatera Utara",Jenjang Pendidikan SLB,NULL
9411,"Kab. Puncak Jaya, Papua",Jenjang Pendidikan SLB,NULL
6105,"Kab. Sanggau, Kalimantan Barat",Jenjang Pendidikan SLB,NULL
7412,"Kab. Konawe Kepulauan, Sulawesi Tenggara",Jenjang Pendidikan SLB,NULL
5308,"Kab. Lembata, Nusa Tenggara Timur",Jenjang Pendidikan SLB,NULL
9112,"Kab. Pegunungan Arfak, Papua Barat",Jenjang Pendidikan SLB,NULL
9416,"Kab. Yahukimo, Papua",Jenjang Pendidikan SLB,NULL
6305,"Kab. Tapin, Kalimantan Selatan",Jenjang Pendidikan SLB,NULL
1611,"Kab. Empat Lawang, Sumatera Selatan",Jenjang Pendidikan SLB,NULL
5305,"Kab. Timor Tengah Utara, Nusa Tenggara Timur",Jenjang Pendidikan SLB,NULL
9431,"Kab. Membramo Tengah, Papua",Jenjang Pendidikan SLB,NULL
1112,"Kab. Aceh Barat Daya, Aceh",Jenjang Pendidikan SLB,NULL
9111,"Kab. Manokwari Selatan, Papua Barat",Jenjang Pendidikan SLB,NULL
2104,"Kab. Lingga, Kepulauan Riau",Jenjang Pendidikan SLB,NULL
1207,"Kab. Labuhan Batu, Sumatera Utara",Jenjang Pendidikan SLB,NULL
9402,"Kab. Jaya Wijaya, Papua",Jenjang Pendidikan SLB,NULL
1115,"Kab. Nagan Raya, Aceh",Jenjang Pendidikan SLB,NULL
9104,"Kab. Teluk Bintuni, Papua Barat",Jenjang Pendidikan SLB,NULL
1813,"Kab. Pesisir Barat, Lampung",Jenjang Pendidikan SLB,NULL
1214,"Kab. Nias Selatan, Sumatera Utara",Jenjang Pendidikan SLB,NULL
9410,"Kab. Paniai, Papua",Jenjang Pendidikan SLB,NULL
3101,"Kab. Kepulauan Seribu, D.K.I. Jakarta",Jenjang Pendidikan SLB,NULL
7415,"Kab. Buton Selatan, Sulawesi Tenggara",Jenjang Pendidikan SLB,NULL
8107,"Kab. Seram Bagian Timur, Maluku",Jenjang Pendidikan SLB,NULL
1204,"Kab. Tapanuli Tengah, Sumatera Utara",Jenjang Pendidikan SLB,NULL
9427,"Kab. Supiori, Papua",Jenjang Pendidikan SLB,NULL
6307,"Kab. Hulu Sungai Tengah, Kalimantan Selatan",Jenjang Pendidikan SLB,NULL
7111,"Kab. Bolaang Mongondow Timur, Sulawesi Utara",Jenjang Pendidikan SLB,NULL
5312,"Kab. Ngada, Nusa Tenggara Timur",Jenjang Pendidikan SLB,NULL
6503,"Kab. Tana Tidung, Kalimantan Utara",Jenjang Pendidikan SLB,NULL
9101,"Kab. Fak-Fak, Papua Barat",Jenjang Pendidikan SLB,NULL
6206,"Kab. Sukamara, Kalimantan Tengah",Jenjang Pendidikan SLB,NULL
1612,"Kab. Penukal Abab Lematang Ilir, Sumatera Selatan",Jenjang Pendidikan SLB,NULL
9413,"Kab. Boven Digoel, Papua",Jenjang Pendidikan SLB,NULL
1116,"Kab. Aceh Jaya, Aceh",Jenjang Pendidikan SLB,NULL
9108,"Kab. Raja Ampat, Papua Barat",Jenjang Pendidikan SLB,NULL
1801,"Kab. Lampung Barat, Lampung",Jenjang Pendidikan SLB,NULL
1213,"Kab. Langkat, Sumatera Utara",Jenjang Pendidikan SLB,NULL
8206,"Kab. Halmahera Timur, Maluku Utara",Jenjang Pendidikan SLB,NULL
9430,"Kab. Lanny Jaya, Papua",Jenjang Pendidikan SLB,NULL
1173,"Kota Langsa, Aceh",Jenjang Pendidikan SLB,NULL
9171,"Kota Sorong, Papua Barat",Jenjang Pendidikan SLB,NULL
8104,"Kab. Buru, Maluku",Jenjang Pendidikan SLB,NULL
1221,"Kab. Padang Lawas, Sumatera Utara",Jenjang Pendidikan SLB,NULL
9433,"kab. Puncak, Papua",Jenjang Pendidikan SLB,NULL
3574,"Kota Probolinggo, Jawa Timur",Jenjang Pendidikan SLB,NULL
7408,"Kab. Kolaka Utara, Sulawesi Tenggara",Jenjang Pendidikan SLB,NULL
8208,"Kab. Pulau Taliabu, Maluku Utara",Jenjang Pendidikan SLB,NULL
1272,"Kota Tanjung Balai, Sumatera Utara",Jenjang Pendidikan SLB,NULL
9426,"Kab. Waropen, Papua",Jenjang Pendidikan SLB,NULL
